# BEAST v1.10.5 Prerelease #23570d1																			
# Generated Fri Jun 30 14:21:54 CEST 2023 [seed=1688127711194]																			
# -beagle_gpu -beagle_order 1 -overwrite -load_state checkpoint.state -save_every 10000 -save_state resumed.state -force_resume b.1.1.7.xml																			
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.doublingTime	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
177000000	-54541.06293	-2566.827535	-51974.2354	0.323992604	2020.673275	64.65350422	1495.670017	0.018839643	6.554602836	0.297937227	0.179731809	0.193292972	0.329037993	0.011993573	5.38E-04	5.38E-04	-51974.2354	0	-2557.640449
177500000	-54445.15994	-2484.378908	-51960.78103	0.31440958	2020.682858	59.43949727	539.4533444	0.021483499	7.818479594	0.295023564	0.180687957	0.187580283	0.336708196	0.043064974	5.74E-04	5.74E-04	-51960.78103	0	-2475.708205
178000000	-54446.23128	-2470.765989	-51975.46529	0.327772749	2020.669495	60.01573198	765.9844394	0.020077691	7.693483029	0.29629488	0.176529082	0.187474356	0.339701683	0.130996605	5.62E-04	5.62E-04	-51975.46529	0	-2461.662703
178500000	-54540.07529	-2545.18504	-51994.89025	0.336809822	2020.660458	62.95849883	793.7230078	0.02090204	7.576666209	0.291562289	0.184287892	0.189155214	0.334994606	0.049276716	5.71E-04	5.71E-04	-51994.89025	0	-2536.207717
179000000	-54502.49763	-2534.856444	-51967.64118	0.333363804	2020.663904	61.19382162	563.38797	0.021974529	7.929915892	0.294711592	0.178462097	0.191611089	0.335215223	0.080261322	5.56E-04	5.56E-04	-51967.64118	0	-2526.049627
179500000	-54422.41894	-2446.503944	-51975.915	0.296659412	2020.700608	60.9729181	1244.010447	0.018537166	7.732191467	0.293879449	0.17746923	0.192223566	0.336427755	0.079399392	5.62E-04	5.62E-04	-51975.915	0	-2437.074447
180000000	-54498.29505	-2522.787696	-51975.50736	0.307300398	2020.689967	62.46383856	1025.537007	0.019691291	7.331356646	0.295656527	0.180502872	0.18649906	0.337341541	0.067641761	5.38E-04	5.38E-04	-51975.50736	0	-2513.646229
180500000	-54449.38875	-2483.967071	-51965.42168	0.301878433	2020.695389	62.07836613	1182.542141	0.01878237	9.064827533	0.291973559	0.179677566	0.187770283	0.340578592	0.028910752	5.43E-04	5.43E-04	-51965.42168	0	-2474.431993
181000000	-54428.56665	-2451.277509	-51977.28914	0.288810961	2020.708457	61.0321167	1361.569704	0.018307745	8.726997261	0.293065433	0.1824227	0.19212424	0.332387626	0.032202368	5.48E-04	5.48E-04	-51977.28914	0	-2441.666693
181500000	-54438.38977	-2469.556117	-51968.83366	0.310999801	2020.686268	59.23610919	630.4871459	0.020920268	7.833405083	0.298351982	0.179928882	0.187205669	0.334513467	0.055063664	5.81E-04	5.81E-04	-51968.83366	0	-2460.71325
182000000	-54371.94643	-2390.005859	-51981.94057	0.298875042	2020.698393	57.08410881	677.5731907	0.019962012	8.132540288	0.29276949	0.180404433	0.189089853	0.337736224	0.033678483	5.90E-04	5.90E-04	-51981.94057	0	-2381.08922
182500000	-54418.17351	-2454.918548	-51963.25497	0.320512165	2020.676756	59.04784838	680.5454027	0.020406775	8.133260346	0.289727793	0.183361456	0.189011912	0.33789884	0.032027956	5.65E-04	5.65E-04	-51963.25497	0	-2446.016704
183000000	-54507.92976	-2537.461066	-51970.46869	0.325555807	2020.671712	60.38391182	449.3727436	0.022971276	8.9252748	0.296655226	0.179840221	0.193398419	0.330106133	0.047864036	5.80E-04	5.80E-04	-51970.46869	0	-2528.677821
183500000	-54469.56198	-2523.691593	-51945.87038	0.345683788	2020.651584	61.24818161	675.3484342	0.021219458	8.758421969	0.29292405	0.179647005	0.192486495	0.334942451	0.115177323	5.80E-04	5.80E-04	-51945.87038	0	-2514.468301
184000000	-54420.70693	-2467.458554	-51953.24837	0.315703812	2020.681564	59.0748354	624.3245424	0.020824704	8.911041662	0.293028583	0.182009824	0.192881687	0.332079905	0.07957536	6.03E-04	6.03E-04	-51953.24837	0	-2458.339043
184500000	-54338.70306	-2336.18561	-52002.51745	0.295813411	2020.701454	58.72498498	1415.201642	0.017586834	8.259062108	0.294755308	0.181791807	0.187858866	0.335594019	0.109401141	5.79E-04	5.79E-04	-52002.51745	0	-2326.46801
185000000	-54391.86427	-2416.75062	-51975.11365	0.31808453	2020.679183	59.13369326	822.2385423	0.0195247	8.280937927	0.296713833	0.179741811	0.188626077	0.334918279	0.006120572	5.92E-04	5.92E-04	-51975.11365	0	-2407.692346
185500000	-54491.36395	-2487.270218	-52004.09373	0.305802858	2020.691465	60.24368865	697.6028927	0.020376163	7.249516962	0.292832515	0.179192503	0.193067862	0.33490712	0.085947575	5.78E-04	5.78E-04	-52004.09373	0	-2478.424675
186000000	-54481.94216	-2482.975262	-51998.96689	0.303550841	2020.693717	62.42789624	1396.588662	0.018550674	8.766922354	0.290447438	0.176771406	0.193611949	0.339169207	0.089448746	5.45E-04	5.45E-04	-51998.96689	0	-2473.215378
186500000	-54514.73409	-2545.202149	-51969.53194	0.357014049	2020.640254	61.02063479	465.8056747	0.023011276	8.364962848	0.294953109	0.183224055	0.189448066	0.33237477	0.076742219	5.58E-04	5.58E-04	-51969.53194	0	-2536.461001
187000000	-54422.67742	-2452.426169	-51970.25125	0.326101945	2020.671166	58.86799464	634.267848	0.020658034	8.809073561	0.29238895	0.178186101	0.190881843	0.338543105	0.056839365	5.80E-04	5.80E-04	-51970.25125	0	-2443.382627
187500000	-54570.87029	-2588.806388	-51982.0639	0.311962765	2020.685305	63.7219003	840.3757357	0.021054976	7.107902954	0.296132838	0.179839328	0.189850796	0.334177038	0.020902239	5.28E-04	5.28E-04	-51982.0639	0	-2579.970358
188000000	-54423.31662	-2425.726005	-51997.59062	0.296218906	2020.701049	59.94266795	1644.122857	0.01764052	7.401237642	0.297138764	0.176786933	0.1929763	0.333098002	0.020158524	5.84E-04	5.84E-04	-51997.59062	0	-2416.214654
188500000	-54416.21876	-2407.237126	-52008.98163	0.32253085	2020.674737	58.81748157	885.3217427	0.019301559	7.45522706	0.298019515	0.180498535	0.190740401	0.330741549	0.022900781	6.05E-04	6.05E-04	-52008.98163	0	-2398.241407
189000000	-54480.3859	-2490.489163	-51989.89673	0.313014505	2020.684253	61.25995919	1288.034355	0.018357293	7.637578273	0.29158517	0.182853687	0.193264989	0.332296155	0.02433361	5.88E-04	5.88E-04	-51989.89673	0	-2481.141481
189500000	-54483.74595	-2503.368833	-51980.37711	0.33299745	2020.66427	60.59694976	742.4886457	0.020530988	8.098487945	0.294442044	0.18032104	0.189963248	0.335273668	0.006644767	5.53E-04	5.53E-04	-51980.37711	0	-2494.451645
190000000	-54388.67189	-2373.810444	-52014.86145	0.301474876	2020.695793	57.9717494	819.718659	0.019275227	8.814468839	0.295484945	0.179076461	0.19223822	0.333200375	0.080782491	5.96E-04	5.96E-04	-52014.86145	0	-2364.497341
190500000	-54459.05072	-2476.737222	-51982.3135	0.295402046	2020.701866	60.43956179	831.0415052	0.019713165	8.361060982	0.293067958	0.1803772	0.187325375	0.339229467	0.053016044	5.41E-04	5.41E-04	-51982.3135	0	-2467.605971
191000000	-54349.046	-2360.201173	-51988.84483	0.294169585	2020.703098	56.87063312	790.0088621	0.019095436	7.699937055	0.295352148	0.17967109	0.190838571	0.334138191	0.016776139	6.02E-04	6.02E-04	-51988.84483	0	-2351.280878
191500000	-54446.43902	-2424.07705	-52022.36197	0.313802082	2020.683466	60.27070624	846.08655	0.019683991	7.980054109	0.29166125	0.180148019	0.193710087	0.334480644	0.02916341	5.71E-04	5.71E-04	-52022.36197	0	-2415.025868
192000000	-54539.0063	-2564.89287	-51974.11343	0.334280753	2020.662987	61.62716369	480.9497959	0.023280007	7.896861959	0.296410348	0.177599582	0.193284546	0.332705525	0.052829799	5.29E-04	5.29E-04	-51974.11343	0	-2556.285262
192500000	-54629.3758	-2652.116637	-51977.25916	0.351996946	2020.645271	66.54139472	684.9190616	0.022205188	8.007324665	0.295462412	0.18211358	0.189359862	0.333064146	0.053094436	5.23E-04	5.23E-04	-51977.25916	0	-2643.204859
193000000	-54514.50902	-2512.498048	-52002.01097	0.320492458	2020.676775	63.01960842	1240.106384	0.018746412	8.236671991	0.291108845	0.17737759	0.191150379	0.340363185	0.065767219	5.83E-04	5.83E-04	-52002.01097	0	-2502.976643
193500000	-54520.89672	-2519.920064	-52000.97666	0.317153896	2020.680114	62.55859022	1337.890085	0.018812979	7.602921159	0.29644139	0.179683914	0.194512767	0.329361929	0.023679986	5.22E-04	5.22E-04	-52000.97666	0	-2510.589945
194000000	-54365.31906	-2389.281696	-51976.03737	0.298510797	2020.698757	58.90039447	977.1703817	0.018737808	7.422212341	0.294975259	0.180792139	0.191195207	0.333037395	0.021234697	5.84E-04	5.84E-04	-51976.03737	0	-2380.242461
194500000	-54433.85744	-2478.472797	-51955.38464	0.300843031	2020.696425	59.6319106	678.9358168	0.020359789	7.551200581	0.293193175	0.178822516	0.192955774	0.335028535	0.131266469	5.93E-04	5.93E-04	-51955.38464	0	-2469.480865
195000000	-54476.45199	-2474.17351	-52002.27848	0.311163597	2020.686104	61.27874384	1104.774638	0.018819961	7.634585016	0.294254184	0.171303952	0.193463136	0.340978727	0.12058262	5.40E-04	5.40E-04	-52002.27848	0	-2464.816318
195500000	-54505.72376	-2516.686978	-51989.03678	0.333197938	2020.66407	61.12173665	745.4403068	0.020440476	7.558092717	0.291424633	0.180696546	0.194385481	0.333493341	0.091614043	5.71E-04	5.71E-04	-51989.03678	0	-2507.703177
196000000	-54476.59448	-2490.486431	-51986.10805	0.316910461	2020.680357	62.24406058	1320.207753	0.018545763	7.752776369	0.297304052	0.176643135	0.190526225	0.335526588	0.046531262	5.44E-04	5.44E-04	-51986.10805	0	-2481.081943
196500000	-54511.79632	-2526.649586	-51985.14673	0.320395437	2020.676872	60.9739268	765.3363415	0.020539388	7.149831613	0.292719204	0.17779771	0.189864121	0.339618965	0.054845519	5.47E-04	5.47E-04	-51985.14673	0	-2517.81884
197000000	-54436.1552	-2423.58703	-52012.56817	0.326588073	2020.67068	59.51809547	1212.252473	0.018513705	8.538857688	0.292853656	0.178575095	0.191458492	0.337112756	0.066247307	5.90E-04	5.90E-04	-52012.56817	0	-2414.006584
197500000	-54430.01437	-2448.747432	-51981.26694	0.310203699	2020.687064	60.19902714	963.3443997	0.019354232	6.9552814	0.293366973	0.173944371	0.193872075	0.338816581	0.027224295	5.48E-04	5.48E-04	-51981.26694	0	-2439.828619
198000000	-54413.26377	-2463.835558	-51949.42821	0.297352682	2020.699915	61.88558155	1815.275974	0.017404355	7.608810891	0.296064948	0.177506151	0.192104634	0.334324267	0.008744432	5.89E-04	5.89E-04	-51949.42821	0	-2454.220811
198500000	-54365.87735	-2415.252285	-51950.62506	0.330629408	2020.666638	57.75303574	806.3095822	0.019725194	8.013567165	0.295426401	0.17813187	0.191020446	0.335421282	0.103160039	5.73E-04	5.73E-04	-51950.62506	0	-2406.071887
199000000	-54401.69047	-2448.520549	-51953.16992	0.31017663	2020.687091	58.48267402	653.7984443	0.020529264	8.676514777	0.29557561	0.180871329	0.189679458	0.333873602	0.033269163	5.88E-04	5.88E-04	-51953.16992	0	-2439.515689
199500000	-54474.26773	-2524.997544	-51949.27019	0.323331315	2020.673936	62.58215392	813.7585078	0.020325419	6.849212544	0.291782377	0.178854708	0.18997497	0.339387945	0.022486324	5.48E-04	5.48E-04	-51949.27019	0	-2516.258807
200000000	-54532.27309	-2536.960537	-51995.31256	0.328986759	2020.668281	64.20990091	1269.674731	0.019162349	7.956007977	0.292103369	0.179705279	0.190198375	0.337992976	0.013679755	5.21E-04	5.21E-04	-51995.31256	0	-2527.624571
200500000	-54574.43793	-2600.669386	-51973.76854	0.321385858	2020.675882	62.86760012	600.0818674	0.022102392	7.159827247	0.292281429	0.180559664	0.190568823	0.336590084	0.036317439	5.45E-04	5.45E-04	-51973.76854	0	-2592.071511
201000000	-54433.65446	-2463.841522	-51969.81294	0.327095786	2020.670172	60.27784012	906.2421084	0.019390962	6.931887283	0.296097575	0.178871302	0.191242088	0.333789035	0.025326137	5.53E-04	5.53E-04	-51969.81294	0	-2454.98923
201500000	-54415.69946	-2428.619283	-51987.08017	0.310407294	2020.68686	59.9115161	994.7636553	0.018999344	7.493985776	0.297686315	0.179417036	0.192893112	0.330003537	0.097507747	5.67E-04	5.67E-04	-51987.08017	0	-2419.402497
202000000	-54538.40121	-2589.780437	-51948.62077	0.321049294	2020.676218	64.26341936	922.0143481	0.020472375	8.575267316	0.28914101	0.181548671	0.195235397	0.334074922	0.053244112	5.26E-04	5.26E-04	-51948.62077	0	-2580.50239
202500000	-54555.72667	-2611.350063	-51944.3766	0.343798111	2020.65347	64.25357881	858.4235138	0.020952965	8.663056949	0.297930126	0.181393491	0.186878199	0.333798184	0.028733193	5.45E-04	5.45E-04	-51944.3766	0	-2602.135398
203000000	-54595.51235	-2621.675803	-51973.83655	0.345380253	2020.651888	64.1166966	573.7446973	0.022679056	8.715571635	0.29158039	0.182677372	0.192113146	0.333629092	0.084800694	5.29E-04	5.29E-04	-51973.83655	0	-2612.695444
203500000	-54489.92713	-2532.83293	-51957.0942	0.305477133	2020.691791	60.92815384	673.0916051	0.02101775	7.668638999	0.285206694	0.183234385	0.191884563	0.339674357	0.013909936	5.54E-04	5.54E-04	-51957.0942	0	-2524.073704
204000000	-54491.14252	-2534.4726	-51956.66992	0.301667375	2020.6956	61.62854489	714.6291076	0.020869804	7.481033637	0.295233987	0.179934269	0.192961202	0.331870543	0.006267282	5.55E-04	5.55E-04	-51956.66992	0	-2525.71851
204500000	-54516.95944	-2567.063592	-51949.89585	0.304229301	2020.693038	64.66818635	1661.002745	0.018452404	8.081201405	0.301590966	0.179626803	0.187668482	0.331113748	0.115612633	5.37E-04	5.37E-04	-51949.89585	0	-2557.239331
205000000	-54554.95227	-2589.269217	-51965.68305	0.307939047	2020.689329	66.27292845	1806.48264	0.018357328	8.502174288	0.295289348	0.180769675	0.190277609	0.333663369	0.033080983	5.27E-04	5.27E-04	-51965.68305	0	-2579.461043
205500000	-54592.10437	-2604.834001	-51987.27037	0.335330228	2020.661938	64.50302517	905.4300041	0.020820754	7.345153406	0.296836116	0.182790012	0.190593817	0.329780056	0.0249843	5.11E-04	5.11E-04	-51987.27037	0	-2595.892237
206000000	-54573.56597	-2606.739612	-51966.82636	0.335745212	2020.661523	65.74851862	835.2311999	0.021257764	7.558444706	0.296343869	0.180037465	0.192520867	0.331097799	0.107010234	4.99E-04	4.99E-04	-51966.82636	0	-2597.671966
206500000	-54623.31173	-2657.463224	-51965.84851	0.354086052	2020.643182	64.44552378	510.9179303	0.023466034	8.233347083	0.291917577	0.181768201	0.193304116	0.333010106	0.074445389	5.28E-04	5.28E-04	-51965.84851	0	-2648.692492
207000000	-54589.06224	-2627.329455	-51961.73278	0.332986388	2020.664281	64.59281407	796.6990165	0.021049419	8.686998733	0.292811809	0.181006443	0.189923108	0.33625864	0.083960268	5.26E-04	5.26E-04	-51961.73278	0	-2618.094854
207500000	-54516.96358	-2570.126581	-51946.837	0.314030233	2020.683238	64.51139583	1192.012367	0.019617924	7.091397708	0.290843005	0.178763657	0.19648064	0.333912698	0.098921976	5.16E-04	5.16E-04	-51946.837	0	-2560.86017
208000000	-54512.75923	-2572.031401	-51940.72783	0.324801259	2020.672467	63.69928568	608.303259	0.021985262	7.979766347	0.296602028	0.176714428	0.188400842	0.338282702	0.070709495	5.54E-04	5.54E-04	-51940.72783	0	-2563.173768
208500000	-54437.27503	-2458.197719	-51979.07731	0.30133079	2020.695937	61.02511299	1425.784375	0.018239321	8.096811922	0.299610393	0.175848807	0.189493136	0.335047664	0.044631801	5.17E-04	5.17E-04	-51979.07731	0	-2448.677201
209000000	-54502.81294	-2506.521991	-51996.29095	0.297908631	2020.699359	62.70638422	1133.238949	0.019156115	8.089006384	0.29137849	0.181700209	0.191289141	0.33563216	0.050052851	5.39E-04	5.39E-04	-51996.29095	0	-2497.176155
209500000	-54473.92466	-2493.982153	-51979.9425	0.30180008	2020.695468	62.75276946	1317.984934	0.018599055	6.925263513	0.293461488	0.178029799	0.185467448	0.343041264	0.062574797	5.63E-04	5.63E-04	-51979.9425	0	-2484.714589
210000000	-54449.53841	-2484.366563	-51965.17184	0.323157403	2020.67411	61.22827123	1165.05418	0.019047323	7.471266597	0.29614521	0.180036226	0.189784378	0.334034186	0.049959579	5.89E-04	5.89E-04	-51965.17184	0	-2475.071322
210500000	-54530.8855	-2560.698775	-51970.18673	0.323239083	2020.674029	62.44040779	513.2712176	0.022592922	7.308484486	0.293929558	0.179380695	0.192736263	0.333953484	0.111030191	5.43E-04	5.43E-04	-51970.18673	0	-2552.057868
211000000	-54387.51178	-2448.735921	-51938.77586	0.303211922	2020.694056	60.21681553	887.2907663	0.019491754	8.976775481	0.294270171	0.178112543	0.190940741	0.336676546	0.036465798	6.01E-04	6.01E-04	-51938.77586	0	-2439.398618
211500000	-54616.94231	-2651.316202	-51965.62611	0.320080157	2020.677188	66.85146055	1086.619059	0.020309145	7.702475596	0.295125985	0.178088749	0.190799476	0.33598579	0.094423262	4.95E-04	4.95E-04	-51965.62611	0	-2642.024931
212000000	-54513.09324	-2556.456394	-51956.63684	0.334518021	2020.66275	62.54966808	790.6485275	0.02078997	7.422153702	0.291126804	0.181204939	0.197360519	0.330307738	0.054926975	5.54E-04	5.54E-04	-51956.63684	0	-2547.524347
212500000	-54532.96201	-2556.228944	-51976.73307	0.330622515	2020.666645	62.20483595	807.4506484	0.020560693	7.662891206	0.292918258	0.177663343	0.194306422	0.335111976	0.195231569	5.62E-04	5.62E-04	-51976.73307	0	-2546.941818
213000000	-54486.10103	-2502.218991	-51983.88204	0.314091968	2020.683176	61.99221921	828.2886538	0.020002655	7.689878847	0.291170815	0.179123037	0.190435351	0.339270797	0.016421002	5.54E-04	5.54E-04	-51983.88204	0	-2493.290358
213500000	-54508.71618	-2547.947619	-51960.76856	0.304569951	2020.692698	64.28330594	1578.460451	0.018359959	7.522688967	0.290556269	0.17641516	0.193674549	0.339354022	0.070531149	5.41E-04	5.41E-04	-51960.76856	0	-2538.385755
214000000	-54490.39945	-2542.220588	-51948.17886	0.335948955	2020.661319	63.06228478	894.9754652	0.020099503	7.29009724	0.292930067	0.181771018	0.193320857	0.331978058	0.041601417	5.54E-04	5.54E-04	-51948.17886	0	-2533.251575
214500000	-54545.97417	-2585.37248	-51960.60169	0.323172048	2020.674096	63.47628003	855.7842455	0.020760732	7.467245366	0.293246461	0.180781881	0.193481694	0.332489964	0.077491998	5.20E-04	5.20E-04	-51960.60169	0	-2576.34377
215000000	-54501.12272	-2537.245406	-51963.87731	0.329245406	2020.668022	61.33630407	564.6434251	0.021684494	7.230069079	0.292589218	0.1823613	0.190734331	0.334315151	0.108137211	5.35E-04	5.35E-04	-51963.87731	0	-2528.568721
215500000	-54530.90936	-2552.239998	-51978.66936	0.334575784	2020.662692	62.97421557	1075.5203	0.019426006	8.033777406	0.297965512	0.179299542	0.1934555	0.329279446	0.076739065	5.73E-04	5.73E-04	-51978.66936	0	-2542.862043
216000000	-54510.97052	-2530.657279	-51980.31324	0.296518831	2020.700749	63.78535273	1403.782592	0.018553197	6.797023013	0.296108125	0.179385094	0.193530343	0.330976437	0.116743614	5.28E-04	5.28E-04	-51980.31324	0	-2521.289035
216500000	-54397.65802	-2412.261619	-51985.3964	0.296797611	2020.70047	60.83812927	1224.504907	0.01846702	7.941380974	0.29837263	0.176273086	0.18910117	0.336253113	0.102139252	5.77E-04	5.77E-04	-51985.3964	0	-2402.747308
217000000	-54537.5336	-2560.750543	-51976.78305	0.326437307	2020.67083	63.13688021	863.2628569	0.02045937	7.133726931	0.293467832	0.176541454	0.192907851	0.337082863	0.140950135	5.47E-04	5.47E-04	-51976.78305	0	-2551.646074
217500000	-54574.61527	-2609.61394	-51965.00133	0.325823586	2020.671444	64.21665986	828.9278913	0.021027198	8.291553956	0.292010151	0.180101478	0.191331932	0.33655644	0.024378535	5.27E-04	5.27E-04	-51965.00133	0	-2600.534419
218000000	-54582.66961	-2616.739747	-51965.92986	0.307535257	2020.689733	64.96437705	830.4073624	0.021013122	7.625213547	0.295524951	0.179267129	0.194192157	0.331015763	0.007140008	5.20E-04	5.20E-04	-51965.92986	0	-2607.847673
218500000	-54432.31082	-2440.151378	-51992.15944	0.297620065	2020.699648	58.98400847	928.3296849	0.019225273	7.956300115	0.296175701	0.176965334	0.187187126	0.339671838	0.065492198	5.64E-04	5.64E-04	-51992.15944	0	-2430.954918
219000000	-54472.65109	-2496.026789	-51976.6243	0.333394815	2020.663873	59.92625397	448.3468317	0.02214332	9.14614138	0.291532689	0.178947519	0.190456927	0.339062865	0.048640054	5.51E-04	5.51E-04	-51976.6243	0	-2487.26221
219500000	-54365.6176	-2391.431562	-51974.18604	0.322669052	2020.674599	56.05664147	424.1536629	0.021702193	7.962749076	0.29234399	0.184176343	0.192763278	0.330716389	0.04286691	6.12E-04	6.12E-04	-51974.18604	0	-2382.909228
