# BEAST v${version}${extra_release_tag}
# Generated Thu Jul 30 22:17:20 CEST 2026 [seed=1785442627552]
# -beagle_gpu -beagle_order 1 -overwrite EBOV_DRC_18-20.xml
state	HZ.coefficients1	HZ.coefficients2	HZ.coefficients3	HZ.coefIndicators1	HZ.coefIndicators2	HZ.coefIndicators3	HZ.coefficientsTimesIndicators1	HZ.coefficientsTimesIndicators2	HZ.coefficientsTimesIndicators3
184550000	-1.0583702674787263	0.47338020370767897	-1.2468628856750983	0.0	1.0	1.0	-0.0	0.47338020370767897	-1.2468628856750983
184600000	-0.6428356510403785	0.5360271976287362	-1.0310167322053967	0.0	1.0	1.0	-0.0	0.5360271976287362	-1.0310167322053967
184650000	0.8951955399482359	0.4524967120969093	-1.0522184981531215	0.0	1.0	1.0	0.0	0.4524967120969093	-1.0522184981531215
184700000	-2.229130583680261	0.5036295769283462	-1.082407672194487	0.0	1.0	1.0	-0.0	0.5036295769283462	-1.082407672194487
184750000	-1.837215440703165	0.34199630679242776	-1.0799523110168419	0.0	1.0	1.0	-0.0	0.34199630679242776	-1.0799523110168419
184800000	-0.947894476612819	0.47560518095648824	-1.223611293015267	0.0	1.0	1.0	-0.0	0.47560518095648824	-1.223611293015267
184850000	-0.09437961247244217	0.39171875565613123	-1.1197159728542705	0.0	0.0	1.0	-0.0	0.0	-1.1197159728542705
184900000	1.8848270127278623	0.4298487380147755	-1.235276528301227	0.0	1.0	1.0	0.0	0.4298487380147755	-1.235276528301227
184950000	-2.0919889317048703	0.19818355099201346	-1.219909123302871	0.0	1.0	1.0	-0.0	0.19818355099201346	-1.219909123302871
185000000	0.19058067159417097	0.5727863500079535	-0.8486666056323168	1.0	1.0	1.0	0.19058067159417097	0.5727863500079535	-0.8486666056323168
185050000	-0.7552743404723221	0.5793036108302225	-0.9816812980060375	0.0	1.0	1.0	-0.0	0.5793036108302225	-0.9816812980060375
185100000	0.6582830690699648	0.2543444433938	-1.060359190073544	0.0	1.0	1.0	0.0	0.2543444433938	-1.060359190073544
185150000	-0.04047809741241975	0.2775050807849315	-1.1426189966087033	0.0	1.0	1.0	-0.0	0.2775050807849315	-1.1426189966087033
185200000	-1.4109055907853008	-2.008297952356738	-1.0696178246184664	0.0	0.0	1.0	-0.0	-0.0	-1.0696178246184664
185250000	2.1853619625322627	1.5494540378562067	-1.1403933560569266	0.0	0.0	1.0	0.0	0.0	-1.1403933560569266
185300000	2.1507196435712554	0.3358275363832047	-1.03848412280714	0.0	1.0	1.0	0.0	0.3358275363832047	-1.03848412280714
185350000	-2.380813241888474	2.693319122051828	-1.1315451843123663	0.0	0.0	1.0	-0.0	0.0	-1.1315451843123663
185400000	0.5608299708906814	0.40414415044113516	-1.2022546899980566	0.0	1.0	1.0	0.0	0.40414415044113516	-1.2022546899980566
185450000	1.4498441170343774	0.5106850539470524	-1.056767516741782	0.0	1.0	1.0	0.0	0.5106850539470524	-1.056767516741782
185500000	0.3046953496339487	0.42068911696298245	-1.141337008653152	0.0	1.0	1.0	0.0	0.42068911696298245	-1.141337008653152
185550000	1.2600937584480243	0.27751142786968896	-1.243887409309743	0.0	1.0	1.0	0.0	0.27751142786968896	-1.243887409309743
185600000	0.13949657897729484	0.5345138068688646	-1.0616626369589655	0.0	1.0	1.0	0.0	0.5345138068688646	-1.0616626369589655
185650000	-0.6273591670112837	0.227239495266431	-1.0951163235480563	0.0	1.0	1.0	-0.0	0.227239495266431	-1.0951163235480563
185700000	-2.6527516388425636	0.5479639012472041	-1.2108606082352364	0.0	1.0	1.0	-0.0	0.5479639012472041	-1.2108606082352364
185750000	1.947969816737857	0.47384697048233343	-1.1153059329811934	0.0	1.0	1.0	0.0	0.47384697048233343	-1.1153059329811934
185800000	1.0981125585204288	0.6543311776292383	-1.175931973485923	0.0	1.0	1.0	0.0	0.6543311776292383	-1.175931973485923
185850000	1.1497354876603525	0.4535688007292219	-1.0712370314292852	0.0	1.0	1.0	0.0	0.4535688007292219	-1.0712370314292852
185900000	-1.367807999537442	0.5755211868962871	-1.1626154711028631	0.0	1.0	1.0	-0.0	0.5755211868962871	-1.1626154711028631
185950000	0.1516215390753025	0.5533212495686212	-0.9150824180058755	0.0	1.0	1.0	0.0	0.5533212495686212	-0.9150824180058755
186000000	0.47697930973353364	0.2900803497870122	-1.039197929422655	0.0	1.0	1.0	0.0	0.2900803497870122	-1.039197929422655
186050000	2.458298416195643	0.39102641307110814	-1.045942536943214	0.0	1.0	1.0	0.0	0.39102641307110814	-1.045942536943214
186100000	3.803072770013585	0.43896179638604865	-1.223783825044263	0.0	1.0	1.0	0.0	0.43896179638604865	-1.223783825044263
186150000	-1.9338407485767297	0.35008077169570123	-1.1290821311005474	0.0	1.0	1.0	-0.0	0.35008077169570123	-1.1290821311005474
186200000	3.7816876451425663	0.5931317463806193	-1.0699669331017998	0.0	1.0	1.0	0.0	0.5931317463806193	-1.0699669331017998
186250000	1.7160483863224003	0.41067688387364654	-1.2058236107885492	0.0	1.0	1.0	0.0	0.41067688387364654	-1.2058236107885492
186300000	-2.8813498799364616	0.2986299058903344	-1.020314109133415	0.0	1.0	1.0	-0.0	0.2986299058903344	-1.020314109133415
186350000	1.1165043055508532	0.41459668948151934	-1.0534207399676774	0.0	1.0	1.0	0.0	0.41459668948151934	-1.0534207399676774
186400000	0.3578663384509252	0.4139590692345998	-1.218584153983426	0.0	1.0	1.0	0.0	0.4139590692345998	-1.218584153983426
186450000	-3.0664277316337594	0.3014591223900831	-1.2138909889898326	0.0	1.0	1.0	-0.0	0.3014591223900831	-1.2138909889898326
186500000	1.501906704374548	0.414962009899875	-1.0224639860937121	0.0	1.0	1.0	0.0	0.414962009899875	-1.0224639860937121
186550000	2.5431141362623797	0.2906352611367423	-1.2871235876366556	0.0	1.0	1.0	0.0	0.2906352611367423	-1.2871235876366556
186600000	-0.7401907647078447	0.4411373617614802	-1.0237690888076363	0.0	1.0	1.0	-0.0	0.4411373617614802	-1.0237690888076363
186650000	2.0164116223796293	0.16724577084672484	-1.1562739366922261	0.0	1.0	1.0	0.0	0.16724577084672484	-1.1562739366922261
186700000	-2.143784251310262	0.4099177588955039	-0.9995633518549242	0.0	1.0	1.0	-0.0	0.4099177588955039	-0.9995633518549242
186750000	0.6822949372387339	0.5405413854768408	-1.024253444978051	0.0	1.0	1.0	0.0	0.5405413854768408	-1.024253444978051
186800000	-1.7271411008970452	-1.5476706444182167	-1.1123532231094624	0.0	0.0	1.0	-0.0	-0.0	-1.1123532231094624
186850000	0.1637494019882089	0.3263817467485395	-1.1348842524840475	0.0	1.0	1.0	0.0	0.3263817467485395	-1.1348842524840475
186900000	2.0561323991387352	0.37812425055483984	-1.3042802870540695	0.0	1.0	1.0	0.0	0.37812425055483984	-1.3042802870540695
186950000	-1.2575346089331247	0.5136351955059425	-0.9428802152352748	0.0	1.0	1.0	-0.0	0.5136351955059425	-0.9428802152352748
187000000	0.9668690275198315	0.42439552166334743	-1.1345766846622598	0.0	1.0	1.0	0.0	0.42439552166334743	-1.1345766846622598
187050000	-0.29601604654646796	0.4813104958764269	-0.9711932617553691	0.0	1.0	1.0	-0.0	0.4813104958764269	-0.9711932617553691
187100000	3.4912805081590292	0.44303407934587014	-0.9396498633204693	0.0	1.0	1.0	0.0	0.44303407934587014	-0.9396498633204693
187150000	0.059103234770194725	0.38720503371318876	-1.0176643272985915	1.0	1.0	1.0	0.059103234770194725	0.38720503371318876	-1.0176643272985915
187200000	6.400389720645294	0.45333096278108403	-1.0730840659907075	0.0	1.0	1.0	0.0	0.45333096278108403	-1.0730840659907075
187250000	2.9797152163758214	0.2864117071742745	-0.9043769181518758	0.0	1.0	1.0	0.0	0.2864117071742745	-0.9043769181518758
187300000	-1.5124556226081225	0.41807303851865757	-1.0664585989766393	0.0	1.0	1.0	-0.0	0.41807303851865757	-1.0664585989766393
187350000	4.30208479651473	0.43146340420704166	-0.9581571346401997	0.0	1.0	1.0	0.0	0.43146340420704166	-0.9581571346401997
187400000	1.3786000816232589	0.46999706820681103	-1.0351309648163656	0.0	1.0	1.0	0.0	0.46999706820681103	-1.0351309648163656
187450000	1.008329831767444	0.4853156603222572	-1.1110726524484822	0.0	1.0	1.0	0.0	0.4853156603222572	-1.1110726524484822
187500000	-3.550753407939488	0.24095786708679834	-1.082652108864282	0.0	1.0	1.0	-0.0	0.24095786708679834	-1.082652108864282
187550000	0.056814730986607234	0.4433668382300198	-1.1942367119039956	0.0	1.0	1.0	0.0	0.4433668382300198	-1.1942367119039956
187600000	1.340236322760796	-1.9002986525117038	-0.9600203469562486	0.0	0.0	1.0	0.0	-0.0	-0.9600203469562486
187650000	0.8016943185650616	0.31413121259559584	-1.1089504908618344	0.0	1.0	1.0	0.0	0.31413121259559584	-1.1089504908618344
187700000	0.2957031007972981	0.16037804065685546	-1.068274698619552	0.0	1.0	1.0	0.0	0.16037804065685546	-1.068274698619552
187750000	-2.3677782884742244	-3.731938141372967	-1.21556522214406	0.0	0.0	1.0	-0.0	-0.0	-1.21556522214406
187800000	-0.4861258699502551	0.26355813237586395	-1.196576423051604	0.0	1.0	1.0	-0.0	0.26355813237586395	-1.196576423051604
187850000	3.345911409243237	3.5085275284501654	-1.3279362070539733	0.0	0.0	1.0	0.0	0.0	-1.3279362070539733
187900000	-0.005623842891594613	-1.0056926992721857	-1.2108449073407246	0.0	0.0	1.0	-0.0	-0.0	-1.2108449073407246
187950000	-1.044562697265821	-1.8649031015781496	-1.367804802729704	0.0	0.0	1.0	-0.0	-0.0	-1.367804802729704
188000000	-4.049382192296779	0.5298215824217632	-0.9423297960798116	0.0	1.0	1.0	-0.0	0.5298215824217632	-0.9423297960798116
188050000	-2.6440537762888465	0.49173181241624037	-1.1449396397661558	0.0	1.0	1.0	-0.0	0.49173181241624037	-1.1449396397661558
188100000	-0.8270077583358602	-0.4721012953162189	-1.3102548863226933	0.0	0.0	1.0	-0.0	-0.0	-1.3102548863226933
188150000	-5.160470366836909	0.45205396386093927	-1.0536803131530847	0.0	1.0	1.0	-0.0	0.45205396386093927	-1.0536803131530847
188200000	-2.6566985424270975	-0.6850423613121353	-1.2923532185260551	0.0	0.0	1.0	-0.0	-0.0	-1.2923532185260551
188250000	-3.756072737976748	1.5993672890463615	-0.9859434051473734	0.0	0.0	1.0	-0.0	0.0	-0.9859434051473734
188300000	-2.5184002616270407	0.5117651497763909	-1.013200989515168	0.0	1.0	1.0	-0.0	0.5117651497763909	-1.013200989515168
188350000	-0.16551633311784242	0.4844058695080893	-0.9731835492275549	0.0	1.0	1.0	-0.0	0.4844058695080893	-0.9731835492275549
188400000	0.23714177630103883	0.3008511198779939	-1.0783333912507933	0.0	1.0	1.0	0.0	0.3008511198779939	-1.0783333912507933
188450000	0.6846742233955834	0.5713385391396607	-0.9805561452129503	0.0	1.0	1.0	0.0	0.5713385391396607	-0.9805561452129503
188500000	-0.026605128156839034	0.44595585850533925	-1.0933881761848652	1.0	1.0	1.0	-0.026605128156839034	0.44595585850533925	-1.0933881761848652
188550000	-0.6326584424531059	0.5544171378927891	-1.2769659153427517	0.0	0.0	1.0	-0.0	0.0	-1.2769659153427517
188600000	3.604002815494383	0.3219683885873199	-1.0578220787828352	0.0	1.0	1.0	0.0	0.3219683885873199	-1.0578220787828352
188650000	3.5087460740094967	0.32749701809836845	-1.0961081322497832	0.0	1.0	1.0	0.0	0.32749701809836845	-1.0961081322497832
188700000	3.8383792718852043	0.31792862013215994	-1.0015455775305777	0.0	1.0	1.0	0.0	0.31792862013215994	-1.0015455775305777
188750000	1.2580840870594745	0.5213917392456106	-0.9912109957745361	0.0	1.0	1.0	0.0	0.5213917392456106	-0.9912109957745361
188800000	5.6084045286588875	0.3439491011782684	-0.9565604634427867	0.0	1.0	1.0	0.0	0.3439491011782684	-0.9565604634427867
188850000	-1.10929364438242	0.4194891049038863	-1.0181321020272738	0.0	1.0	1.0	-0.0	0.4194891049038863	-1.0181321020272738
188900000	2.868334417005179	0.2831842160767486	-0.9143531416608084	0.0	1.0	1.0	0.0	0.2831842160767486	-0.9143531416608084
188950000	0.9159787890687523	0.5054277066016221	-1.118574387587672	0.0	1.0	1.0	0.0	0.5054277066016221	-1.118574387587672
189000000	-0.6552849859999885	0.08949369494009568	-1.1483324110805349	0.0	1.0	1.0	-0.0	0.08949369494009568	-1.1483324110805349
189050000	3.3240794713673623	0.4942630636564828	-1.011836580198238	0.0	1.0	1.0	0.0	0.4942630636564828	-1.011836580198238
189100000	-2.9138088964416746	0.10588575875525486	-1.0903180697362094	0.0	1.0	1.0	-0.0	0.10588575875525486	-1.0903180697362094
189150000	-0.39215107599953436	0.3572960191890495	-1.2016427094336488	0.0	1.0	1.0	-0.0	0.3572960191890495	-1.2016427094336488
189200000	-0.07806093771864417	1.498313130185514	-1.0398989674924572	1.0	0.0	1.0	-0.07806093771864417	0.0	-1.0398989674924572
189250000	-1.9513467459373117	0.3895840433264496	-1.1348875417307858	0.0	1.0	1.0	-0.0	0.3895840433264496	-1.1348875417307858
189300000	0.7945401273564084	0.31749613981110575	-0.973590657800033	0.0	1.0	1.0	0.0	0.31749613981110575	-0.973590657800033
189350000	1.5463622047379966	0.45208943834519333	-1.0259529017084612	0.0	1.0	1.0	0.0	0.45208943834519333	-1.0259529017084612
189400000	1.8779874003031696	0.3819922791581992	-0.9629835173589161	0.0	1.0	1.0	0.0	0.3819922791581992	-0.9629835173589161
189450000	0.289779868165321	0.3457615563814648	-0.9329133660116293	0.0	1.0	1.0	0.0	0.3457615563814648	-0.9329133660116293
189500000	-0.7629608681216437	0.2874753434603206	-1.1320553382814205	0.0	1.0	1.0	-0.0	0.2874753434603206	-1.1320553382814205
189550000	-1.2043756970935702	0.2310153850926532	-0.9810927579830581	0.0	1.0	1.0	-0.0	0.2310153850926532	-0.9810927579830581
189600000	-1.74000320120127	1.4619123593783672	-1.1942390740591475	0.0	0.0	1.0	-0.0	0.0	-1.1942390740591475
189650000	1.464374213764344	0.2761089540700399	-1.0818445602016487	0.0	1.0	1.0	0.0	0.2761089540700399	-1.0818445602016487
189700000	1.850753085209007	0.4198489380598921	-1.0533750127869648	0.0	1.0	1.0	0.0	0.4198489380598921	-1.0533750127869648
189750000	-0.8197095629847683	0.363422996188552	-1.0603189675042035	0.0	1.0	1.0	-0.0	0.363422996188552	-1.0603189675042035
189800000	0.019609914785268703	0.3382840518414565	-1.1222480431491124	1.0	1.0	1.0	0.019609914785268703	0.3382840518414565	-1.1222480431491124
189850000	0.2900340044408566	0.4617409500536504	-1.117619222257623	1.0	1.0	1.0	0.2900340044408566	0.4617409500536504	-1.117619222257623
189900000	-1.158465646084284	0.27666795576545916	-1.043317891286722	0.0	1.0	1.0	-0.0	0.27666795576545916	-1.043317891286722
189950000	4.488848660098869	0.36463578290162985	-1.1402352117027093	0.0	1.0	1.0	0.0	0.36463578290162985	-1.1402352117027093
190000000	0.5361353141412826	2.364516425090435	-1.1396461915849927	0.0	0.0	1.0	0.0	0.0	-1.1396461915849927
190050000	-0.02733217888005264	0.40037376745204817	-1.090791334498847	1.0	1.0	1.0	-0.02733217888005264	0.40037376745204817	-1.090791334498847
190100000	-0.6008906157486293	0.36275288343816775	-1.1444748233323137	0.0	1.0	1.0	-0.0	0.36275288343816775	-1.1444748233323137
190150000	0.016561500487985548	0.3312122431558291	-1.0549488427527751	0.0	1.0	1.0	0.0	0.3312122431558291	-1.0549488427527751
190200000	-0.7124882593350257	0.49569981719743667	-1.1765855694832472	0.0	1.0	1.0	-0.0	0.49569981719743667	-1.1765855694832472
190250000	-1.2751906769404693	0.27668119607750685	-1.0460786287081296	0.0	1.0	1.0	-0.0	0.27668119607750685	-1.0460786287081296
190300000	-0.03416675002212388	0.4796559830954596	-0.9060572938155305	0.0	1.0	1.0	-0.0	0.4796559830954596	-0.9060572938155305
190350000	-0.7651111520968108	0.41540422432004914	-0.906236358710707	0.0	1.0	1.0	-0.0	0.41540422432004914	-0.906236358710707
190400000	-1.2111368393292992	0.29354770027260335	-1.1406116294019053	0.0	1.0	1.0	-0.0	0.29354770027260335	-1.1406116294019053
190450000	-1.4749759168572818	0.32174301500734614	-1.0803426645308907	0.0	1.0	1.0	-0.0	0.32174301500734614	-1.0803426645308907
190500000	-4.165255249247889	0.1978868337065469	-1.2192064922418844	0.0	1.0	1.0	-0.0	0.1978868337065469	-1.2192064922418844
190550000	1.9701975274363666	-3.637629278370152	-1.257303786809375	0.0	0.0	1.0	0.0	-0.0	-1.257303786809375
190600000	-2.6527929333102653	0.28054701586112146	-1.1113515947364796	0.0	1.0	1.0	-0.0	0.28054701586112146	-1.1113515947364796
190650000	-1.8776968357825978	1.2452942817445396	-1.2952613530477475	0.0	0.0	1.0	-0.0	0.0	-1.2952613530477475
190700000	0.30630742847521203	0.2428820865449295	-1.0674267140496305	0.0	1.0	1.0	0.0	0.2428820865449295	-1.0674267140496305
190750000	-1.2132335847079427	0.22208557543737184	-1.1734694984835219	0.0	1.0	1.0	-0.0	0.22208557543737184	-1.1734694984835219
190800000	-0.7667449984151182	0.3749152848786319	-1.147608868708633	0.0	1.0	1.0	-0.0	0.3749152848786319	-1.147608868708633
190850000	-2.4541177880181864	0.48612882048286815	-0.9421840977482182	0.0	1.0	1.0	-0.0	0.48612882048286815	-0.9421840977482182
190900000	-2.8200048527119366	0.417347746696805	-0.9618822212478405	0.0	1.0	1.0	-0.0	0.417347746696805	-0.9618822212478405
190950000	0.31562637488214845	0.48670009287079735	-1.1240430640876367	0.0	1.0	1.0	0.0	0.48670009287079735	-1.1240430640876367
191000000	-3.338069600576585	0.321203073352929	-1.0685195068913036	0.0	1.0	1.0	-0.0	0.321203073352929	-1.0685195068913036
191050000	1.6936893274611922	0.3741820963833289	-1.03711832394914	0.0	1.0	1.0	0.0	0.3741820963833289	-1.03711832394914
191100000	-1.6169097697612782	0.41970104948410625	-1.1444902234975876	0.0	1.0	1.0	-0.0	0.41970104948410625	-1.1444902234975876
191150000	2.038955694436512	0.4549588451481274	-1.052053553140975	0.0	1.0	1.0	0.0	0.4549588451481274	-1.052053553140975
191200000	0.24218931697556856	0.3890234616971858	-0.9317194892568649	0.0	1.0	1.0	0.0	0.3890234616971858	-0.9317194892568649
191250000	0.6387529035168396	0.3701198097304621	-1.1444973950370916	0.0	1.0	1.0	0.0	0.3701198097304621	-1.1444973950370916
191300000	3.738573521821157	0.44998319928653124	-1.1894319687500416	0.0	1.0	1.0	0.0	0.44998319928653124	-1.1894319687500416
191350000	-0.180205159905544	0.4278575305725189	-1.0165173592587584	0.0	1.0	1.0	-0.0	0.4278575305725189	-1.0165173592587584
191400000	-0.15888561979155025	0.45535649576512505	-1.0115522508888093	0.0	1.0	1.0	-0.0	0.45535649576512505	-1.0115522508888093
191450000	2.375157326947265	0.3555753233361129	-1.004931661637138	0.0	1.0	1.0	0.0	0.3555753233361129	-1.004931661637138
191500000	-2.093749339409832	0.35280019249966643	-1.0655987182875009	0.0	1.0	1.0	-0.0	0.35280019249966643	-1.0655987182875009
191550000	-0.06361043305266798	0.2993324828714699	-1.1645291896440844	0.0	1.0	1.0	-0.0	0.2993324828714699	-1.1645291896440844
191600000	4.231928644931513	0.3474555040366114	-0.8877093102586088	0.0	1.0	1.0	0.0	0.3474555040366114	-0.8877093102586088
191650000	-2.5200772823140016	0.3986373592062929	-1.1034362601036327	0.0	1.0	1.0	-0.0	0.3986373592062929	-1.1034362601036327
191700000	-3.521561892418527	0.44403846841702477	-1.061861426124343	0.0	1.0	1.0	-0.0	0.44403846841702477	-1.061861426124343
191750000	-2.9440143244021413	0.30833797373320604	-1.0526474222270432	0.0	1.0	1.0	-0.0	0.30833797373320604	-1.0526474222270432
191800000	1.698392370423408	0.34223128983857015	-1.218196168177872	0.0	1.0	1.0	0.0	0.34223128983857015	-1.218196168177872
191850000	0.585815420238301	0.2916085271795269	-1.1454009981414974	0.0	1.0	1.0	0.0	0.2916085271795269	-1.1454009981414974
191900000	1.1198485392402397	0.4364217511681987	-1.1871536622527379	0.0	1.0	1.0	0.0	0.4364217511681987	-1.1871536622527379
191950000	0.22445256935572888	0.3709958068786691	-1.186772375081729	0.0	1.0	1.0	0.0	0.3709958068786691	-1.186772375081729
192000000	-1.4667233976421918	0.3693358997236087	-1.1385079831635365	0.0	1.0	1.0	-0.0	0.3693358997236087	-1.1385079831635365
192050000	-1.6536931204657104	0.4347054180665238	-1.031557140590242	0.0	1.0	1.0	-0.0	0.4347054180665238	-1.031557140590242
192100000	-0.03629460700339848	0.164865086784457	-1.2711449540726059	0.0	1.0	1.0	-0.0	0.164865086784457	-1.2711449540726059
192150000	2.442220206940407	0.418377618066895	-1.2065644311157582	0.0	1.0	1.0	0.0	0.418377618066895	-1.2065644311157582
192200000	1.1419240126534496	-1.243651321411556	-1.1927817719800837	0.0	0.0	1.0	0.0	-0.0	-1.1927817719800837
192250000	-0.33835062329915755	0.426566853721383	-0.9903717637020657	0.0	1.0	1.0	-0.0	0.426566853721383	-0.9903717637020657
192300000	-3.114529420369731	0.4950335976457914	-1.0347558955629503	0.0	1.0	1.0	-0.0	0.4950335976457914	-1.0347558955629503
192350000	3.164988149476356	0.3484033885853961	-1.0826610677006545	0.0	1.0	1.0	0.0	0.3484033885853961	-1.0826610677006545
192400000	0.38714029931825555	0.5677216927281549	-1.1358699461113566	0.0	1.0	1.0	0.0	0.5677216927281549	-1.1358699461113566
192450000	-0.03652924191833895	0.3170196280652301	-1.1289548204588815	0.0	1.0	1.0	-0.0	0.3170196280652301	-1.1289548204588815
192500000	-1.2833021059567613	0.4300068630833852	-1.06614875231194	0.0	1.0	1.0	-0.0	0.4300068630833852	-1.06614875231194
192550000	-0.9634815106498963	0.2767099885268726	-1.1329885431488242	0.0	1.0	1.0	-0.0	0.2767099885268726	-1.1329885431488242
