# BEAST v1.9.0 Prerelease #0fccb02
# Generated Wed Aug 16 14:34:49 CEST 2017 [seed=1502886884603]
# -beagle_SSE batRABV_8Pglm.xml
state	host.coefficients1	host.coefficients2	host.coefficients3	host.coefficients4	host.coefficients5	host.coefficients6	host.coefficients7	host.coefficients8	host.coefIndicators1	host.coefIndicators2	host.coefIndicators3	host.coefIndicators4	host.coefIndicators5	host.coefIndicators6	host.coefIndicators7	host.coefIndicators8	host.coefficientsTimesIndicators1	host.coefficientsTimesIndicators2	host.coefficientsTimesIndicators3	host.coefficientsTimesIndicators4	host.coefficientsTimesIndicators5	host.coefficientsTimesIndicators6	host.coefficientsTimesIndicators7	host.coefficientsTimesIndicators8
3850000	-0.7550108477967423	0.7942321553232587	2.2352576296729594	-0.4754789474923471	-0.2704102238515249	0.8280297037563147	0.49849412864540116	-1.0435947896443196	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7550108477967423	0.7942321553232587	0.0	-0.0	-0.0	0.0	0.49849412864540116	-0.0
3900000	-0.6403030868122852	-1.7623026587653916	0.6583518001624415	-0.49579025256858683	2.113511440733285	-0.012150185578137018	0.6295312358747198	-0.9966788085081741	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6403030868122852	-0.0	0.0	-0.0	0.0	-0.0	0.6295312358747198	-0.0
3950000	-0.7991744101926445	0.5171038084644519	0.6087726611415396	2.945556921174517	-0.5299444756758543	1.1946801126153124	0.554939069921914	2.0943088567830883	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7991744101926445	0.5171038084644519	0.0	0.0	-0.0	0.0	0.554939069921914	0.0
4000000	-0.7015457743346744	0.637936239502555	-3.464654501732077	1.4274671210546084	0.7942105960370228	2.536959762775813	0.49215825336067737	3.7430633375800952	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7015457743346744	0.637936239502555	-0.0	0.0	0.0	0.0	0.49215825336067737	0.0
4050000	-0.8236732359182812	0.609278277013516	-0.6624176033759446	-1.8595857092130155	-0.7536027282603273	-1.7385195313414754	0.6002829583323995	-1.8286222925620506	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8236732359182812	0.609278277013516	-0.0	-0.0	-0.0	-0.0	0.6002829583323995	-0.0
4100000	-0.5745285968818118	0.5385012113697906	-0.09799510277613478	0.20289006581359853	2.9172379389187815	-0.9754181518350622	0.5754351857806508	0.2680202436620492	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5745285968818118	0.0	-0.0	0.0	0.0	-0.0	0.5754351857806508	0.2680202436620492
4150000	-0.6170135269093401	-1.869204810595349	2.2965993534723865	0.6315176051491551	-1.3478520901277173	-1.2854308470317708	0.4293493615375114	0.1897903136328661	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6170135269093401	-0.0	0.0	0.0	-0.0	-0.0	0.4293493615375114	0.0
4200000	-0.6100287503472014	2.4514861938795858	-2.313538100800771	-0.5548879601921095	-2.141594655626006	-0.47646291288193066	0.5423979199400747	1.3396714100835636	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6100287503472014	0.0	-0.0	-0.0	-0.0	-0.0	0.5423979199400747	0.0
4250000	-0.739127958262651	0.7971484143595018	0.15707532071546843	0.17665729445261563	-2.3929491746689573	-2.0654553437489036	0.5998167455208476	-0.6785152372654943	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.739127958262651	0.7971484143595018	0.0	0.0	-0.0	-0.0	0.5998167455208476	-0.0
4300000	-0.7010607128206142	0.8109795170419036	-2.679139106109083	1.1536591257199436	-1.1016910731501437	-0.11726665912874497	0.41311957913118497	1.466740247700466	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7010607128206142	0.8109795170419036	-0.0	0.0	-0.0	-0.0	0.41311957913118497	0.0
4350000	-0.8050306851092073	0.6897052416335798	1.2798007775681126	-2.815342487633033	-2.6283713385664322	0.39058806509458427	1.0356114523513829	0.22175975114268529	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8050306851092073	0.6897052416335798	0.0	-0.0	-0.0	0.0	1.0356114523513829	0.0
4400000	-0.7085594081087627	0.906192923250435	-1.2687771850905574	-0.25144426598768116	-0.6469820520379501	2.301084043966423	0.47364666557825724	0.9779042557416264	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7085594081087627	0.906192923250435	-0.0	-0.0	-0.0	0.0	0.47364666557825724	0.0
4450000	-0.6035205295429035	-1.2719710844009886	0.31403447142195184	-4.288549004088516	3.2348402204449367	-0.7320217203084393	0.5320881998355589	0.6235561575433303	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6035205295429035	-0.0	0.0	-0.0	0.0	-0.0	0.5320881998355589	0.6235561575433303
4500000	-0.7094787575070014	0.5823385992894792	2.2108465554141348	-3.0099523508128074	0.11378044122528319	-3.2192642960086197	0.4623898474887897	1.4460258948431775	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7094787575070014	0.5823385992894792	0.0	-0.0	0.0	-0.0	0.4623898474887897	0.0
4550000	-0.809212323331593	0.6419813992563318	3.168504112390767	-2.7354320568757893	1.7695174980605188	1.3019223978374255	0.7040969665739036	-1.953969543621759	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.809212323331593	0.6419813992563318	0.0	-0.0	0.0	0.0	0.7040969665739036	-0.0
4600000	-0.744611014697588	0.8855189868109687	2.7944029973773223	1.2848096991160003	4.803075213485018	-3.188088298442679	0.31711814282862805	-2.0948766348216665	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.744611014697588	0.8855189868109687	0.0	0.0	0.0	-0.0	0.31711814282862805	-0.0
4650000	-0.506311701292521	0.6622600830353466	-3.533043952557949	-0.5321763589066845	0.058864180572435774	-0.6916164334464643	-0.47539790512342595	-0.1607129152404409	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.506311701292521	0.6622600830353466	-0.0	-0.0	0.0	-0.0	-0.0	-0.0
4700000	-0.6651427292771926	0.32580371269812525	0.49995864333201273	-0.3087049181316298	-2.2791550380875045	1.5388819605475448	0.8785481335505907	3.3195944733944702	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6651427292771926	0.0	0.0	-0.0	-0.0	0.0	0.8785481335505907	0.0
4750000	-0.530212214493223	-3.6239063506352927	0.553167406358198	-2.3589044484823622	-3.087262976507359	2.409830500793554	0.7997478328161681	0.685972294131882	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.530212214493223	-0.0	0.0	-0.0	-0.0	0.0	0.7997478328161681	0.685972294131882
4800000	-0.663691554676032	-4.4593365773391085	-0.45227831350798703	-1.825347516246229	-0.2267161441283471	0.09409129320238464	0.4393781838317318	-0.21799229189085298	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.663691554676032	-0.0	-0.0	-0.0	-0.0	0.0	0.4393781838317318	-0.0
4850000	-0.7197032922634199	0.6418836261828171	1.0054872885867157	-2.1328383890559177	-2.248419095006204	-1.3535931595771251	0.5060100566048397	-0.2539639240420958	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7197032922634199	0.6418836261828171	0.0	-0.0	-0.0	-0.0	0.5060100566048397	-0.0
4900000	-0.7771336795712195	0.956414796121913	2.1409015530250803	2.6913951254982145	0.09851973960229904	-0.9672411360206933	0.7938725229175099	-1.0480643997542958	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7771336795712195	0.956414796121913	0.0	0.0	0.0	-0.0	0.7938725229175099	-0.0
4950000	-0.4950233824568785	1.759149251098197	2.6187916123140518	5.168164396430545	-0.3128668290146866	-1.2580009337932945	0.422406969323006	1.8821306074698732	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.4950233824568785	0.0	0.0	0.0	-0.0	-0.0	0.422406969323006	0.0
5000000	-0.5789533411215161	1.1410213891709615	-0.3352443454103165	1.7217009024332475	0.6058965493043094	-1.1609235234417339	0.6167718345748274	0.4372728903671581	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5789533411215161	0.0	-0.0	0.0	0.0	-0.0	0.6167718345748274	0.4372728903671581
5050000	-0.49500681040518446	-1.9167129581838793	-1.0151659698856161	-0.09972139103028307	-0.18576091088695218	-0.11500721281690134	-1.4480737572451972	-2.9740010231104343	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49500681040518446	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
5100000	-0.6599927195441483	0.8113245232802728	-3.986977075388464	1.9933496873329606	-0.4714737354884113	1.5458564768983671	0.35093759114646866	0.6508518213959545	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6599927195441483	0.8113245232802728	-0.0	0.0	-0.0	0.0	0.35093759114646866	0.0
5150000	-0.5136202458053274	2.608978389031982	-2.7954748331564305	-1.0850410212471977	-1.242558215672135	-1.7891930643507328	0.564831977749512	0.4326053246876246	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5136202458053274	0.0	-0.0	-0.0	-0.0	-0.0	0.564831977749512	0.4326053246876246
5200000	-0.7005775123398186	0.7571476728717876	3.2812665621142916	-0.3144340184281815	1.0646941981821398	-0.4315495034646076	0.6643742468086251	0.18800027555354842	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7005775123398186	0.7571476728717876	0.0	-0.0	0.0	-0.0	0.6643742468086251	0.0
5250000	-0.6797751242546496	-2.6188944888655223	-1.0732304870487743	0.1748802614187841	-4.996881995384558	-1.6797921672968228	0.5153031595258604	0.3849629916289081	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6797751242546496	-0.0	-0.0	0.0	-0.0	-0.0	0.5153031595258604	0.3849629916289081
5300000	-0.4854578797521438	-0.13091371917743677	0.7749838838846221	-2.8548552547250727	0.3801472195579629	-3.253470592418911	-1.5775125293962586	-1.38419103634319	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4854578797521438	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0
5350000	-0.6092788090538653	0.5674311621931272	-0.1117925640845728	-1.484880898658038	2.737754841659634	0.6693715780420113	0.3281604744168932	2.7648448860687997	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6092788090538653	0.5674311621931272	-0.0	-0.0	0.0	0.0	0.3281604744168932	0.0
5400000	-0.8588354398754072	1.232614858354844	0.018979122906801857	-1.2350502630223557	2.481727060876185	-1.612766457788991	0.6052510192142753	-2.2696242278911525	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8588354398754072	1.232614858354844	0.0	-0.0	0.0	-0.0	0.6052510192142753	-0.0
5450000	-0.6544614603191541	2.492059164568632	0.35920837544162965	0.5863748208017883	-1.2169241688192776	-0.3535368535944074	0.8121693412614972	1.0303563421154551	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6544614603191541	0.0	0.0	0.0	-0.0	-0.0	0.8121693412614972	0.0
5500000	-0.8398047188958607	0.9254875383986226	0.31369764465239486	3.01231158136187	-3.5490443552662283	-0.6117517022142673	0.7049410656543518	-0.15121001773097564	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8398047188958607	0.9254875383986226	0.0	0.0	-0.0	-0.0	0.7049410656543518	-0.0
5550000	-0.6427620143095629	0.28059500685975997	3.1519727057246256	-1.1572855577264956	-0.9146416527959267	-1.4686789323549359	-0.9892507668646187	3.4739382410752144	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6427620143095629	0.28059500685975997	0.0	-0.0	-0.0	-0.0	-0.0	0.0
5600000	-0.8529235446275992	0.7709793651906631	-1.010448497447304	-0.2733837527227001	1.144162992493421	0.36116992215034727	0.8076048910209118	5.510967716243966	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8529235446275992	0.7709793651906631	-0.0	-0.0	0.0	0.0	0.8076048910209118	0.0
5650000	-0.6600315222862551	-1.7754233543653635	1.429883439675745	0.010318799425474406	1.554560669138231	0.4984212811041503	0.8987670795439715	5.85843636803386	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6600315222862551	-0.0	0.0	0.0	0.0	0.0	0.8987670795439715	0.0
5700000	-0.6218206954939907	-1.520925468972176	2.2406653038149695	0.09560694536379372	0.10973674400734032	-0.41607220013310453	0.8356441150837531	-0.6400514163400727	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6218206954939907	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0
5750000	-0.8287128948154029	1.0638177552164538	0.03637575373840558	-2.312643062237141	1.2627921791097934	1.640984954993771	0.567616723510091	1.2236389209286087	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8287128948154029	1.0638177552164538	0.0	-0.0	0.0	0.0	0.567616723510091	0.0
5800000	-0.571800547906199	1.0153679283375736	1.9230496227639027	-2.3850350068251007	-0.5416988770941227	-0.12858396281631618	0.6523986242959894	0.5094819539374498	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.571800547906199	0.0	0.0	-0.0	-0.0	-0.0	0.6523986242959894	0.5094819539374498
5850000	-0.5505167301180263	0.3568547335094404	-1.8109391374682913	-0.7971931983665337	-1.4766929432006621	-2.6848197843884223	-1.367142187557879	0.4075530990053518	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.5505167301180263	0.3568547335094404	-0.0	-0.0	-0.0	-0.0	-0.0	0.4075530990053518
5900000	-0.6154815133034972	-0.9807547073221656	-0.28561386422017	0.0680731651981086	1.2280356180785588	-0.3550292219052622	0.5119595342860528	0.28746590697919155	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6154815133034972	-0.0	-0.0	0.0	0.0	-0.0	0.5119595342860528	0.28746590697919155
5950000	-0.7699448140308683	-2.599332306108309	-1.3944927208871003	-0.77663594073771	0.25464586349141627	0.1862346429052619	0.8036720026051399	0.5596754177497536	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	-0.7699448140308683	-0.0	-0.0	-0.0	0.25464586349141627	0.0	0.8036720026051399	0.5596754177497536
6000000	-0.6272633559998785	1.103905801637488	2.0576886629377675	-4.495731342190775	1.3603889446552668	-1.0151162258196673	0.6098235662489361	0.35509474248553957	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6272633559998785	0.0	0.0	-0.0	0.0	-0.0	0.6098235662489361	0.35509474248553957
6050000	-0.5713860612137588	0.07209841591920808	-0.22455151871045487	-1.891969040432236	-0.6179886512304555	3.1145268301115374	-3.4753282248667343	4.137695583347747	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5713860612137588	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0
6100000	-0.6064230777794829	-1.7713853952232546	-1.7078167027374513	-2.493685855984091	-1.40038486742867	2.4340464499299186	0.5309693612348636	1.834327149674651	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6064230777794829	-0.0	-0.0	-0.0	-0.0	0.0	0.5309693612348636	0.0
6150000	-0.639016276193275	0.8666435383170735	-1.3155933168600553	-0.746037372153315	1.1993529458088426	1.993908406801487	0.7134183584719483	-3.2701477646731862	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.639016276193275	0.0	-0.0	-0.0	0.0	0.0	0.7134183584719483	-0.0
6200000	-0.43632688335889475	1.1923145965975457	-0.08111261189232306	3.3655872075944355	-2.1872172756871513	-3.707475019288435	0.687431175499332	0.6334287542256763	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.43632688335889475	0.0	-0.0	0.0	-0.0	-0.0	0.687431175499332	0.6334287542256763
6250000	-0.5903774285945474	0.521187619612092	1.9638009559067946	-1.5976463016530205	1.8142574211612652	-0.8129144612472967	0.49200430143321205	0.3627234778732417	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5903774285945474	0.0	0.0	-0.0	0.0	-0.0	0.49200430143321205	0.3627234778732417
6300000	-0.6015957276700228	0.3804918639803847	-0.7845342412824742	-1.7329920268494514	-0.39950318190307416	2.905496927302047	0.42558460283811905	0.06628318750146533	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6015957276700228	0.0	-0.0	-0.0	-0.0	0.0	0.42558460283811905	0.0
6350000	-0.9190581090898189	1.0305423539575411	1.8892564919126436	-1.2278912509181992	0.7470668685548935	-0.9839313093988278	0.745028433070738	-2.3526258069487826	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.9190581090898189	1.0305423539575411	0.0	-0.0	0.0	-0.0	0.745028433070738	-0.0
6400000	-0.7191670902024615	0.6817195904578897	0.2457097257863319	3.992088127989805	-1.0810477098215183	-2.6002791739577664	0.6092920607605243	0.6051362488734644	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7191670902024615	0.6817195904578897	0.0	0.0	-0.0	-0.0	0.6092920607605243	0.0
6450000	-0.6154985467900521	-0.2359355265161871	0.36055210357826994	-0.38429365087008327	-1.696337276272969	0.005394048288530698	0.5636066930811634	0.4474902460193194	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6154985467900521	-0.0	0.0	-0.0	-0.0	0.0	0.5636066930811634	0.0
6500000	-0.6202894685797025	-3.035115968067723	0.09731209268199917	-0.01278756750746016	-2.751027110675609	-0.8707203528013242	0.6074175504762697	0.36947301184805204	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6202894685797025	-0.0	0.0	-0.0	-0.0	-0.0	0.6074175504762697	0.36947301184805204
6550000	-0.6211247657990032	-0.7405028669362199	3.3731829956746875	2.3453411565521267	-0.23512933910270628	3.0447859780097555	0.48664799931154423	0.36334391723914666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6211247657990032	-0.0	0.0	0.0	-0.0	0.0	0.48664799931154423	0.36334391723914666
6600000	-0.5096644843187024	0.3590419744803107	0.015880156903008	-1.4000540590129842	-0.8633439824521434	-0.7387018757099031	0.3775530937753542	0.38616256064793747	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5096644843187024	0.0	0.0	-0.0	-0.0	-0.0	0.3775530937753542	0.38616256064793747
6650000	-0.4559327328070734	-1.0685476033440158	-2.449508211608284	6.462254243258498	2.841484410698544	-1.1075606094389219	0.4211787424716638	-2.7614314108545797	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.4559327328070734	-0.0	-0.0	0.0	0.0	-0.0	0.4211787424716638	-0.0
6700000	-0.8359621303835131	3.1329496423866483	3.149329383384934	-1.7222850393798346	0.35356596462478745	-2.377280449726981	0.6659430798135789	0.4850373836891236	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	-0.8359621303835131	0.0	0.0	-0.0	0.35356596462478745	-0.0	0.6659430798135789	0.4850373836891236
6750000	-0.7155310795449633	1.1798820894731177	-1.0576823576872227	2.0389125786487132	0.23920386839602564	0.6542712133532382	0.6928242576706356	0.49466238151294345	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.7155310795449633	0.0	-0.0	0.0	0.0	0.0	0.6928242576706356	0.49466238151294345
6800000	-0.776912937180736	0.8217360446187958	1.7173554289733095	2.8999258926970763	1.841860521890957	-0.3089932278297332	0.5616971842337549	0.41177766582318376	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.776912937180736	0.8217360446187958	0.0	0.0	0.0	-0.0	0.5616971842337549	0.41177766582318376
6850000	-0.6982791227521982	0.46994445789613387	-2.725259939754033	1.6995895834076535	1.6927959094700609	2.632034072044699	0.748070303693256	1.0742705060614623	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6982791227521982	0.46994445789613387	-0.0	0.0	0.0	0.0	0.748070303693256	0.0
6900000	-0.5111664891002973	-1.1206870149612767	-0.7277425040693164	3.681742282957698	0.33237111720536583	1.6574294035600952	2.0458943959355524	0.12770906842727459	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5111664891002973	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0
6950000	-0.7762863222270232	0.8956993529641639	2.081854791744962	2.0434048683660935	-0.19813507907354402	-0.13635759506135747	0.6595126958686567	-2.790524931821228	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.7762863222270232	0.8956993529641639	0.0	0.0	-0.0	-0.13635759506135747	0.6595126958686567	-0.0
7000000	-0.6400604023451295	1.170371601447829	-0.14599216311118485	1.1441949983106716	-0.5065553983819052	-0.5522545071970033	0.7763516947642236	2.280662559121201	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6400604023451295	0.0	-0.0	0.0	-0.0	-0.0	0.7763516947642236	0.0
7050000	-0.73405326030437	-0.18826457477657763	-3.013520290696277	2.918581356837303	-0.38801350127255146	-1.597897245542092	0.5327568345862247	-0.6247311894329302	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.73405326030437	-0.0	-0.0	0.0	-0.0	-0.0	0.5327568345862247	-0.0
7100000	-0.7051413786002843	2.4613695562358737	-0.5975558312755398	1.628202780378937	-2.9828121986210783	1.5858814539275747	0.6327623554422328	0.5822179762585967	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.7051413786002843	0.0	-0.0	0.0	-0.0	0.0	0.6327623554422328	0.5822179762585967
7150000	-0.8706785126347083	0.9461400540083881	-1.3687438666741971	0.7761227284382158	-4.879745397197186	-1.5017550216311664	0.47554766406980487	1.3784010629672252	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8706785126347083	0.9461400540083881	-0.0	0.0	-0.0	-0.0	0.47554766406980487	0.0
7200000	-0.5842641832730548	2.8972139809358284	-4.48278110806732	1.1340888861001308	2.5654914576313215	2.331243339340599	-0.7206992275511028	0.39526530883686817	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.5842641832730548	0.0	-0.0	0.0	0.0	0.0	-0.0	0.39526530883686817
7250000	-0.7041751007971195	0.7567440837187509	0.38153391122102776	1.0201196084972637	-0.8815326031489565	-2.012574951290545	0.6070011271851103	0.8159118583660199	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7041751007971195	0.7567440837187509	0.0	0.0	-0.0	-0.0	0.6070011271851103	0.0
7300000	-0.572494088800431	4.988389364930512	1.3479597324372068	-2.2993591716448103	1.847278860876432	-0.8543934728925308	0.5739852534398056	4.368911963995084	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.572494088800431	0.0	0.0	-0.0	0.0	-0.0	0.5739852534398056	0.0
7350000	-0.7160924507381536	0.5739077389218038	1.4488697532386536	2.4717606651962094	0.6225205848884712	1.4198249979419106	0.5929293377455055	0.15098847527235745	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7160924507381536	0.5739077389218038	0.0	0.0	0.0	0.0	0.5929293377455055	0.0
7400000	-0.725999037094332	-0.029805536211321298	-2.7428078113208265	-0.8829789114504955	-1.6094404733340146	-2.717682004770732	0.6462088409309565	0.4479772997876378	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.725999037094332	-0.0	-0.0	-0.0	-0.0	-0.0	0.6462088409309565	0.4479772997876378
7450000	-0.8417883028567771	1.1197566779277501	0.5590071023345713	0.7384014076541451	-0.591147035856959	-0.5280906607029231	0.4622021010679944	2.6535508402196024	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8417883028567771	1.1197566779277501	0.0	0.0	-0.0	-0.0	0.4622021010679944	0.0
7500000	-0.66610342865781	-3.033205716715017	1.4202936230926564	-1.4142111514483298	0.06988561340832795	0.9024910293067308	0.7703722009306281	-1.3665458540868427	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.66610342865781	-0.0	0.0	-0.0	0.0	0.0	0.7703722009306281	-0.0
7550000	-0.6503499981135575	4.355138205082514	2.464026161256658	-2.839631485478367	2.0101408385292947	3.8478642951199777	0.45369407029675196	-2.254710907973833	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6503499981135575	0.0	0.0	-0.0	0.0	0.0	0.45369407029675196	-0.0
7600000	-0.776522831642727	0.9554304252298066	-3.843688463820246	-0.3282364677776379	-1.7152877812982814	-1.917492057558238	0.6623102580342053	2.289578593521128	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.776522831642727	0.9554304252298066	-0.0	-0.0	-0.0	-0.0	0.6623102580342053	0.0
7650000	-0.5411130104321576	-0.9487792225814924	0.2858102095499622	0.3841880772547486	1.1469394217128142	-1.7447636568605152	0.3537114380281962	0.23620554714663072	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5411130104321576	-0.0	0.0	0.0	0.0	-0.0	0.3537114380281962	0.0
7700000	-1.0830863187593085	-0.5467604494187878	0.11905598680555117	1.821382423437598	0.4281910481528989	3.137592497748548	1.3181448355185459	0.5604133357372166	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	-1.0830863187593085	-0.0	0.0	0.0	0.4281910481528989	0.0	1.3181448355185459	0.5604133357372166
7750000	-0.7265329715686808	1.0227144732148399	0.5153985550482062	-1.4309793965078375	-1.0958036862354914	-1.5283499523397883	0.5864876496110007	-1.5795733197480317	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7265329715686808	1.0227144732148399	0.0	-0.0	-0.0	-0.0	0.5864876496110007	-0.0
7800000	-0.7286697058238929	0.6945625219079914	2.1120587811402523	-0.37083968457087074	-4.230169635282947	-2.2041120015767843	0.36522116132186955	0.29905055960884486	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.7286697058238929	0.6945625219079914	0.0	-0.0	-0.0	-0.0	0.36522116132186955	0.29905055960884486
7850000	-0.7171871349907638	1.0108239405520727	-1.7028634233640831	-1.1760068791187235	0.5823450466969735	0.7590302257708812	0.8091046291511143	1.8561427042307999	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7171871349907638	1.0108239405520727	-0.0	-0.0	0.0	0.0	0.8091046291511143	0.0
7900000	-0.6978943469946193	0.2619803185095241	4.198693310536373	2.0153299720681597	-1.7643838460111714	0.05380097431572816	0.7476430212506412	0.5454782990571793	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6978943469946193	0.0	0.0	0.0	-0.0	0.0	0.7476430212506412	0.5454782990571793
7950000	-0.7912750893689957	0.57576768021389	0.38632705460444133	-2.6029787660007004	-1.5604809956124759	-0.8793655434597354	0.6702029062450318	-0.06895919367489575	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7912750893689957	0.57576768021389	0.0	-0.0	-0.0	-0.0	0.6702029062450318	-0.0
8000000	-0.48870474144676374	0.5502033852117469	1.100866673660586	-1.6584638856496743	0.3928566870690317	-1.6565145449700345	2.115732315158625	0.7471494113745817	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.48870474144676374	0.5502033852117469	0.0	-0.0	0.0	-0.0	0.0	0.0
8050000	-0.6305441920931291	-3.9994378271669793	0.48144671293502694	4.106008287216014	2.278372864245236	0.4212475043371401	0.48968918859390265	2.785005754031576	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6305441920931291	-0.0	0.0	0.0	0.0	0.0	0.48968918859390265	0.0
